"codigo";"nome";"departamento_id"
939;"TEORIA DA RESPOSTA AO ÍTEM";25
940;"TÓPICOS EM ESTATÍSTICA 1";25
941;"TRABALHO DE CONCLUSÃO DE CURSO 1";25
942;"TRABALHO DE CONCLUSÃO DE CURSO 2";25
943;"CULTURA E IDENTIDADE NAS AMÉRICAS";26
944;"ESTUDOS COMPARADOS SOBRE AS AMÉRICAS";26
945;"INTRODUÇÃO À METODOLOGIA DAS CIÊNCIAS SOCIAIS";26
946;"PENSAMENTO SOCIAL E POLÍTICO NA AMÉRICA LATINA";26
947;"POLÍTICA E ESTADO NAS AMÉRICAS";26
948;"PROCESSOS DE DESENVOLVIMENTO NAS AMÉRICAS";26
949;"SOCIEDADE, CULTURA E POLÍTICA NAS AMÉRICAS";26
950;"ANÁLISE INSTRUMENTAL TEÓRICA E EXPERIMENTAL";27
951;"ANÁLISE ORGÂNICA DOS FÁRMACOS";27
952;"ANÁLISE QUALITATIVA E QUANTITATIVA DOS FÁRMACOS";27
953;"ASSISTÊNCIA FARMACÊUTICA 1";27
954;"ASSISTÊNCIA FARMACÊUTICA 2";27
955;"BIOPROSPECÇÃO FARMACÊUTICA";27
956;"BROMATOLOGIA";27
957;"CIÊNCIA - AUTOCONHECIMENTO - FELICIDADE";27
958;"CITOLOGIA CLÍNICA CÉRVICO-VAGINAL";27
959;"CONTROLE DE QUALIDADE FÍSICO-QUÍMICO";27
960;"CONTROLE DE QUALIDADE MICROBIOLÓGICO";27
961;"DIAGNÓSTICO LABORATORIAL EM IMUNOLOGIA CLÍNICA";27
962;"DIAGNÓSTICO LABORATORIAL EM MICROBIOLOGIA CLÍNICA";27
963;"DIAGNÓSTICO LABORATORIAL EM PARASITOLOGIA CLÍNICA";27
964;"ECONOMIA E GESTÃO DE EMPRESAS FARMACÊUTICAS";27
965;"ELABORACAO DE TRABALHO CIENTIFICO";27
966;"ELEMENTOS DE FARMACOLOGIA";27
967;"EMBRIOLOGIA HUMANA";27
968;"ENZIMOLOGIA E TECNOLOGIA DE FERMENTAÇÃO";27
969;"EPIDEMIOLOGIA DO MEDICAMENTO";27
970;"ESTÁGIO EM ANÁLISE DE MEDICAMENTOS";27
971;"ESTÁGIO EM FARMACOGNOSIA";27
972;"ESTÁGIO EM FARMACOLOGIA";27
973;"ESTÁGIO EM FARMACOTÉCNICA E COSMETOLOGIA";27
974;"ESTAGIO EM FISIOLOGIA MOLECULAR";27
975;"ESTÁGIO EM METABOLISMO MOLECULAR";27
976;"ESTÁGIO EM PESQUISA E POLÍTICA DE MEDICAMENTOS";27
977;"ESTÁGIO EM TECNOLOGIA FARMACÊUTICA";27
978;"ESTÁGIO SUPERVISIONADO 1";27
979;"ESTÁGIO SUPERVISIONADO 2";27
980;"ESTÁGIO SUPERVISIONADO 3";27
981;"ESTÁGIO SUPERVISIONADO 4";27
982;"FARMACOGNOSIA";27
983;"FARMACOLOGIA";27
984;"FARMACOLOGIA 1";27
985;"FARMACOLOGIA 2";27
986;"FARMACOLOGIA 3";27
987;"FARMACOLOGIA MOLECULAR EXPERIMENTAL";27
988;"FARMACOTÉCNICA";27
989;"FARMACOTÉCNICA COM ASPECTOS TECNOLÓGICOS";27
990;"FÍSICA INDUSTRIAL FARMACÊUTICA";27
991;"FISIOPATOLOGIA E FARMACOLOGIA DAS DOENÇAS ENDÓCRINAS";27
992;"GENÉTICA BÁSICA E MOLECULAR";27
993;"HEMATOLOGIA CLÍNICA";27
994;"INTRODUÇÃO A CIÊNCIAS FARMACÊUTICAS";27
995;"INTRODUÇÃO A FARMÁCIA HOSPITALAR";27
996;"MÉTODOS DE PESQUISA EM CIÊNCIAS FARMACÊUTICAS";27
997;"PATOLOGIA CLÍNICA";27
998;"PRÁTICAS EM FARMÁCIA CLÍNICA";27
999;"PRÁTICAS EM NEUROFARMACOLOGIA";27
1000;"PRÁTICAS EM VIROLOGIA MOLECULAR";27
1001;"QUIMICA FARMACEUTICA";27
1002;"TECNOLOGIA DE ALIMENTOS";27
1003;"TÓPICOS EM FARMACOLOGIA APLICADA";27
1004;"TÓPICOS EM NEUROFARMACOLOGIA";27
1005;"TÓPICOS EM TOXICOLOGIA";27
1006;"TOXICOLOGIA";27
1007;"TRABALHO DE CONCLUSÃO DE CURSO";27
1008;"VIGILÂNCIA SANITÁRIA APLICADA À FARMÁCIA";27
1009;"EPISTEMOLOGIA";28
1010;"ESTÁGIO PEDAGÓGICO SUPERVISIONADO 1";28
1011;"ESTÁGIO PEDAGÓGICO SUPERVISIONADO 2";28
1012;"ESTÁGIO PEDAGÓGICO SUPERVISIONADO 3";28
1013;"ESTÁGIO PEDAGÓGICO SUPERVISIONADO 4";28
1014;"ESTÉTICA E FILOSOFIA DA ARTE";28
1015;"ÉTICA E EDUCAÇÃO";28
1016;"ÉTICA FILOSÓFICA";28
1017;"EXISTENCIALISMO";28
1018;"FILOSOFIA ANTIGA";28
1019;"FILOSOFIA CONTEMPORÂNEA";28
1020;"FILOSOFIA DA ARTE";28
1021;"FILOSOFIA DA CIÊNCIA";28
1022;"FILOSOFIA DA MENTE";28
1023;"FILOSOFIA DA NATUREZA";28
1024;"FILOSOFIA E FEMINISMO";28
1025;"FILOSOFIA FRANCESA CONTEMPORÂNEA";28
1026;"FILOSOFIA GERAL E METAFÍSICA";28
1027;"FILOSOFIA MEDIEVAL";28
1028;"FILOSOFIA MODERNA";28
1029;"FILOSOFIA POLÍTICA";28
1030;"INTRODUÇÃO À FILOSOFIA";28
1031;"INTRODUÇÃO À HISTÓRIA DA FILOSOFIA";28
1032;"INTRODUÇÃO A PRÁTICA FILOSÓFICA";28
1033;"LÓGICA";28
1034;"LÓGICAS NÃO-CLÁSSICAS";28
1035;"METODOLOGIA DE ENSINO DE FILOSOFIA";28
1036;"MITO E FILOSOFIA";28
1037;"MONOGRAFIA FILOSÓFICA";28
1038;"PROJETO DE MONOGRAFIA FILOSÓFICA";28
1039;"SEMINARIO ESPECIAL DE FILOSOFIA 2";28
1040;"TEORIAS FILOSÓFICAS DA LINGUAGEM";28
1041;"TEXTOS FILOSÓFICOS GREGOS 3";28
1042;"TEXTOS FILOSÓFICOS GREGOS 5";28
1043;"TEXTOS FILOSOFICOS LATINOS 3";28
1044;"TOPICOS ESPECIAIS DE FILOSOFIA DA LINGUAGEM";28
1045;"TOPICOS ESPECIAIS DE FILOSOFIA SOCIAL E POLITICA";28
1046;"TOPICOS ESPECIAIS DE HISTORIA DA FILOSOFIA ANTIGA";28
1047;"TOPICOS ESPECIAIS DE HISTORIA DA FILOSOFIA MEDIEVAL";28
1048;"DOENÇAS DE PLANTAS CULTIVADAS";29
1049;"FITOPATOLOGIA GERAL";29
1050;"INTRODUCAO A NEMATOLOGIA VEGETAL";29
1051;"INTRODUÇÃO A PATOLOGIA VEGETAL";29
1052;"INTRODUCAO A VIROLOGIA VEGETAL";29
1053;"MICOLOGIA";29
1054;"MICROBIOLOGIA E MICRORGANISMOS FITOPATOGÊNICOS";29
1055;"PATOLOGIA FLORESTAL";29
1056;"PESQUISA EM BACTERIOLOGIA VEGETAL";29
1057;"PESQUISA EM MICOLOGIA : FUNGOS FITOPATOGENICOS";29
1058;"PESQUISA EM NEMATOLOGIA VEGETAL";29
1059;"PESQUISA EM VIROLOGIA VEGETAL";29
1060;"BIOLOGIA DO CÂNCER";30
1061;"BIOLOGIA ESTRUTURAL DOS SISTEMAS";30
1062;"BIOLOGIA ESTRUTURAL DOS TECIDOS";30
1063;"BIOLOGIA GERAL E EVOLUÇÃO";30
1064;"BIOLOGIA SINTÉTICA";30
1065;"EMBRIOLOGIA ANIMAL";30
1066;"ESTAGIO EM EVOLUCAO";30
1067;"ESTAGIO EM GENETICA";30
1068;"ESTAGIO EM MORFOLOGIA E MORFOGENESE";30
1069;"EVOLUÇÃO";30
1070;"FUNDAMENTOS DE GENETICA E EVOLUCAO";30
1071;"FUNDAMENTOS DE TÉCNICAS HISTOLÓGICAS";30
1072;"GENÉTICA";30
1073;"GENETICA BASICA";30
1074;"GENÉTICA E BIOLOGIA MOLECULAR";30
1075;"HISTOLOGIA BASICA";30
1076;"HISTOLOGIA VETERINARIA";30
1077;"INTRODUCAO A BIOLOGIA EVOLUTIVA";30
1078;"NANOBIOTECNOLOGIA";30
1079;"PESQUISA EM EVOLUCAO";30
1080;"PESQUISA EM GENETICA";30
1081;"PRATICAS DE EMBRIOLOGIA";30
1082;"TÓPICOS EM GENÉTICA E BIOLOGIA EVOLUTIVA";30
1083;"CARTOGRAFIA 1";31
1084;"CARTOGRAFIA 2";31
1085;"CLIMATOLOGIA GERAL";31
1086;"ESTAGIO SUPERVISIONADO EM GEOGRAFIA 1";31
1087;"ESTAGIO SUPERVISIONADO EM GEOGRAFIA 2";31
1088;"EXTENSAO EM GEOGRAFIA";31
1089;"FOTOINTERPRETACAO";31
1090;"GEOGRAFIA AFRICANA E AFROBRASILEIRA";31
1091;"GEOGRAFIA AGRARIA";31
1092;"GEOGRAFIA BIOLOGICA";31
1093;"GEOGRAFIA CULTURAL";31
1094;"GEOGRAFIA DA RELIGIAO";31
1095;"GEOGRAFIA DO BRASIL";31
1096;"GEOGRAFIA E MOVIMENTOS SOCIAIS NO CAMPO";31
1097;"GEOGRAFIA E TURISMO";31
1098;"GEOGRAFIA FISICA 1: GEOMORFOLOGIA INTERTROPICAL";31
1099;"GEOGRAFIA FISICA 2: METEOROLOGIA E CLIMATOLOGIA";31
1100;"GEOGRAFIA FISICA 4: ESTUDOS DAS AGUAS CONTINENTAIS";31
1101;"GEOGRAFIA HUMANA 1";31
1102;"GEOGRAFIA HUMANA 2";31
1103;"GEOGRAFIA HUMANA E ECONÔMICA";31
1104;"GEOGRAFIA POLÍTICA";31
1105;"GEOGRAFIA URBANA 1";31
1106;"GEOGRAFIA, AMBIENTE E SAÚDE";31
1107;"GEOMORFOLOGIA";31
1108;"INTRODUÇÃO À AVALIAÇÃO DE IMPACTO AMBIENTAL";31
1109;"INTRODUCAO A CIENCIA GEOGRAFICA";31
1110;"INTRODUCAO A FITOGEOGRAFIA";31
1111;"METODOLOGIA DA GEOGRAFIA";31
1112;"POLITICA PUBLICA E MEIO AMBIENTE";31
1113;"PRATICA E PESQUISA DE CAMPO 1";31
1114;"PRATICA E PESQUISA DE CAMPO 2";31
1115;"PSICOLOGIA DA EDUCAÇÃO";31
1116;"REGIONALIZAÇÃO DO ESPAÇO BRASILEIRO";31
1117;"SENSORES REMOTOS";31
1118;"SISTEMA DE INFORMACAO GEOGRAFICA";31
1119;"ADMINISTRAÇÃO DE SERVIÇOS NO SETOR PÚBLICO";32
1120;"CARGOS NO SERVIÇO PÚBLICO";32
1121;"ECONOMIA PARA POLÍTICAS PÚBLICAS";32
1122;"ECONOMIA PARA POLÍTICAS PÚBLICAS 2";32
1123;"FUNDAMENTOS DA ADMINISTRAÇÃO PÚBLICA";32
1124;"INOVAÇÃO NO SETOR PÚBLICO";32
1125;"MÉTODOS E TÉCNICAS DE PESQUISA APLICADOS À GPP";32
1126;"ORCAMENTO PUBLICO";32
1127;"ORGANIZAÇÃO DA ADMINISTRAÇÃO PÚBLICA FEDERAL";32
1128;"POLÍTICA, FINANCIAMENTO E ORÇAMENTO DAS POLÍTICAS PÚBLICAS";32
1129;"PROJETO DE TRABALHO DE CURSO";32
1130;"RESIDÊNCIA EM POLÍTICAS PÚBLICAS 1";32
1131;"RESIDÊNCIA EM POLÍTICAS PÚBLICAS 2";32
1132;"TÓPICOS CONTEMPORÂNEOS EM GESTÃO DE POLÍTICAS PÚBLICAS 1";32
1133;"TÓPICOS CONTEMPORÂNEOS EM GESTÃO DE POLÍTICAS PÚBLICAS 2";32
1134;"TÓPICOS CONTEMPORÂNEOS EM GESTÃO DE POLÍTICAS PÚBLICAS 3";32
1135;"TÓPICOS CONTEMPORÂNEOS EM GESTÃO DE POLÍTICAS PÚBLICAS 4";32
1136;"TÓPICOS CONTEMPORÂNEOS EM GESTÃO DE POLÍTICAS PÚBLICAS 5";32
1137;"TÓPICOS CONTEMPORÂNEOS EM GESTÃO DE POLÍTICAS PÚBLICAS 6";32
1138;"CULTURA BRASILEIRA";33
1139;"FUNDAMENTOS DO ENSINO DE HISTÓRIA";33
1140;"HISTÓRIA ANTIGA 2";33
1141;"HISTÓRIA CONTEMPORÂNEA 1";33
1142;"HISTÓRIA DA ÁFRICA";33
1143;"HISTÓRIA DA AMÉRICA 1";33
1144;"HISTÓRIA DA AMÉRICA 3";33
1145;"HISTÓRIA DO BRASIL 1";33
1146;"HISTÓRIA DO BRASIL 3";33
1147;"HISTÓRIA MEDIEVAL 1";33
1148;"HISTÓRIA MODERNA 2";33
1149;"HISTÓRIA REGIONAL";33
1150;"HISTÓRIA SOCIAL";33
1151;"HISTÓRIA SOCIAL E POLÍTICA DO BRASIL";33
1152;"HISTÓRIA SOCIAL E POLÍTICA GERAL";33
1153;"HISTÓRIA: NATUREZA E CULTURA";33
1154;"HISTORIOGRAFIA";33
1155;"INTRODUÇÃO AO ESTUDO DA HISTÓRIA";33
1156;"PRÁTICA DE ENSINO 1";33
1157;"PRÁTICA DE ENSINO DE HISTÓRIA 1";33
1158;"PRÁTICA DE ENSINO DE HISTÓRIA 2";33
1159;"PRÁTICA DE PESQUISA HISTÓRICA";33
1160;"TEORIA DA HISTÓRIA";33
1161;"TÓPICOS ESPECIAIS EM ANTIGUIDADE 5";33
1162;"TÓPICOS ESPECIAIS EM HISTÓRIA DA ÁFRICA";33
1163;"TÓPICOS ESPECIAIS EM HISTÓRIA DO BRASIL";33
1164;"TRABALHO DE CONCLUSÃO DE CURSO 1";33
1165;"TRABALHO DE CONCLUSÃO DE CURSO 2";33
1166;"APURAÇÃO E TEXTO JORNALISTICO 1";34
1167;"ASSESSORIA DE COMUNICAÇÃO";34
1168;"ASSESSORIA DE COMUNICAÇÃO 1";34
1169;"ASSESSORIA DE COMUNICAÇÃO 2";34
1170;"CAMPUS 2";34
1171;"CAMPUS MULTIMÍDIA";34
1172;"COMUNICAÇÃO COMUNITÁRIA";34
1173;"COMUNICAÇÃO E UNIVERSIDADE";34
1174;"COMUNICAÇÃO, INFORMAÇÃO E COMPUTAÇÃO : FUNDAMENTOS E APLICAÇÃO";34
1175;"EMPREENDEDORISMO E GESTÃO EM COMUNICAÇÃO";34
1176;"ESTÁGIO OBRIGATÓRIO";34
1177;"ESTÉTICA DA COMUNICAÇÃO";34
1178;"ÉTICA E JORNALISMO";34
1179;"ÉTICA NA COMUNICAÇÃO";34
1180;"FOTOJORNALISMO";34
1181;"HISTÓRIA DO JORNALISMO";34
1182;"INTRODUÇÃO A COMUNICAÇÃO";34
1183;"INTRODUÇÃO AO JORNALISMO";34
1184;"JORNAL CAMPUS";34
1185;"JORNALISMO EM RÁDIO 1";34
1186;"JORNALISMO EM TV 1";34
1187;"JORNALISMO EM TV 2";34
1188;"JORNALISMO LITERÁRIO";34
1189;"JORNALISMO POLÍTICO";34
1190;"LABORATÓRIO CAMPUS REPORTER 1";34
1191;"LEGISLAÇÃO E DIREITO A COMUNICAÇÃO";34
1192;"MÉTODOS E TÉCNICAS EM PESQUISA EM COMUNICAÇÃO";34
1193;"OFICINA DE DIAGRAMAÇÃO";34
1194;"OFICINA DE TEXTO 1";34
1195;"POLITICAS DE COMUNICAÇÃO";34
1196;"PRÉ-PROJETO EXPERIMENTAL EM JORNALISMO";34
1197;"PROCESSOS GRÁFICOS EM JORNALISMO";34
1198;"PROJETO FINAL EM JORNALISMO";34
1199;"TECNOLOGIA DE COMUNICAÇÃO";34
1200;"TEORIAS DA COMUNICAÇÃO 1";34
1201;"TEORIAS DO JORNALISMO";34
1202;"TÓPICOS ESPECIAIS EM COMUNICAÇÃO 1";34
1203;"TÓPICOS ESPECIAIS EM COMUNICAÇÃO 2";34
1204;"TÓPICOS ESPECIAIS EM COMUNICAÇÃO 5";34
1205;"TÓPICOS ESPECIAIS EM COMUNICAÇÃO 6";34
1206;"WEBDESING EM JORNALISMO";34
1207;"WEBJORNALISMO";34
1208;"ANALISE E PRODUCAO DE TEXTOS EM FRANCES";35
1209;"CIVILIZACAO DE EXPRESSAO FRANCESA";35
1210;"CIVILIZAÇÃO ESPANHOLA";35
1211;"CIVILIZACAO FRANCESA";35
1212;"CIVILIZACAO HISPANO-AMERICANA";35
1213;"CULTURA E INSTITUICOES BRITANICAS";35
1214;"CULTURA E INSTITUICOES NORTE AMERICANAS";35
1215;"ESPANHOL PENINSULAR E ESPANHOL DE AMERICA";35
1216;"ESTAGIO DE BACHAREL EM FRANCES";35
1217;"ESTÁGIO SUPERVISIONADO 1 - LÍNGUA ESPANHOLA E LITERATURA";35
1218;"ESTÁGIO SUPERVISIONADO 2 - LÍNGUA ESPANHOLA E LITERATURA";35
1219;"ESTAGIO SUPERVISIONADO DE FRANCES 1";35
1220;"ESTAGIO SUPERVISIONADO DE FRANCES 2";35
1221;"ESTÁGIO SUPERVISIONADO DE JAPONÊS 1";35
1222;"ESTÁGIO SUPERVISIONADO DE LÍNGUAS ESTRANGEIRAS APLICADAS";35
1223;"ESTÁGIO SUPERVISIONADO DE TRADUÇÃO - ESPANHOL";35
1224;"ESTAGIO SUPERVISIONADO DE TRADUCAO-FRANCES";35
1225;"ESTAGIO SUPERVISIONADO DE TRADUCAO-INGLES";35
1226;"ESTAGIO SUPERVISIONADO EM INGLES";35
1227;"ESTÁGIO SUPERVISIONADO EM JAPONÊS 2";35
1228;"EXPRESSÃO ESCRITA DA LÍNGUA ESPANHOLA";35
1229;"EXPRESSÃO ORAL DA LÍNGUA ESPANHOLA";35
1230;"FERRAMENTAS E AMBIENTES DE AUXÍLIO À TRADUÇÃO 1";35
1231;"FONÉTICA E FONOLOGIA DA LÍNGUA ESPANHOLA";35
1232;"FONETICA E FONOLOGIA DO FRANCES";35
1233;"FONETICA E FONOLOGIA DO INGLES";35
1234;"FRANCÊS 1";35
1235;"FUNDAMENTOS DA SOCIEDADE DA INFORMAÇÃO";35
1236;"GRAMATICA COMPARADA ESPANHOL-PORTUGUES";35
1237;"GRAMATICA DA LINGUA ESPANHOLA";35
1238;"HISTORIA DA LINGUA ESPANHOLA";35
1239;"HISTORIA DA LINGUA FRANCESA";35
1240;"HISTORIA DA LINGUA INGLESA";35
1241;"INGLÊS INSTRUMENTAL 1";35
1242;"INGLÊS INSTRUMENTAL 2";35
1243;"INGLÊS: COMPREENSÃO DA LÍNGUA ORAL 1";35
1244;"INGLÊS: COMPREENSÃO DA LÍNGUA ORAL 2";35
1245;"INGLÊS: COMPREENSÃO DE TEXTOS ESCRITOS 1";35
1246;"INGLÊS: COMPREENSÃO DE TEXTOS ESCRITOS 2";35
1247;"INGLES: EXPRESSAO ESCRITA 1";35
1248;"INGLES: EXPRESSAO ESCRITA 2";35
1249;"INGLES: EXPRESSAO ESCRITA 3";35
1250;"INGLES: EXPRESSAO ESCRITA 4";35
1251;"INGLES: EXPRESSAO ORAL 1";35
1252;"INGLES: EXPRESSAO ORAL 2";35
1253;"INGLES: EXPRESSAO ORAL 3";35
1254;"INTRODUCAO A MORFOSSINTAXE DO INGLES";35
1255;"INTRODUÇÃO A TRADUÇÃO";35
1256;"JAPONES 1";35
1257;"JAPONES 2";35
1258;"JAPONES 3";35
1259;"JAPONES 4";35
1260;"JAPONES 5";35
1261;"JAPONES 6";35
1262;"JAPONES 7";35
1263;"LABORATÓRIO DE LÍNGUA JAPONESA";35
1264;"LABORATORIO DE TEXTO 1";35
1265;"LABORATORIO DE TEXTO 2";35
1266;"LEITURA CRÍTICA DE TEXTOS PARA TRADUÇÃO";35
1267;"LÍNGUA ALEMÃ 1";35
1268;"LINGUA ALEMA 2";35
1269;"LINGUA CHINESA 1";35
1270;"LÍNGUA CHINESA 2";35
1271;"LÍNGUA E PROGRAMAÇÃO";35
1272;"LÍNGUA ESPANHOLA 1";35
1273;"LÍNGUA ESPANHOLA 10";35
1274;"LÍNGUA ESPANHOLA 2";35
1275;"LÍNGUA ESPANHOLA 3";35
1276;"LÍNGUA ESPANHOLA 4";35
1277;"LÍNGUA ESPANHOLA 5";35
1278;"LÍNGUA ESPANHOLA 6";35
1279;"LÍNGUA ESPANHOLA 7";35
1280;"LÍNGUA ESPANHOLA 8";35
1281;"LÍNGUA ESPANHOLA 9";35
1282;"LINGUA ITALIANA 1";35
1283;"LINGUA ITALIANA 2";35
1284;"LINGUA ITALIANA 3";35
1285;"LINGUA JAPONESA 1";35
1286;"LÍNGUA NEERLANDESA (HOLANDÊS) 1";35
1287;"LÍNGUAS, LÉXICO E TERMINOLOGIA 1";35
1288;"LINGÜÍSTICA APLICADA NA FORMAÇÃO DO PROFESSOR DE LÍNGUA";35
1289;"LINGUÍSTICA DE CORPUS";35
1290;"METODOLOGIA DE ENSINO DE LÍNGUA JAPONESA";35
1291;"METODOLOGIA DO ENSINO DE LINGUA ESTRANGEIRA MODERNA";35
1292;"METODOLOGIAS DE ANALISES DE TEXTOS EM ESPANHOL";35
1293;"METODOS DE ENSINO DO ESPANHOL COMO SEGUNDA LÍNGUA";35
1294;"MÉTODOS E TÉCNICAS APLICADAS AO MULTILINGUISMO";35
1295;"MORFOSSINTAXE DO FRANCES";35
1296;"MORFOSSINTAXE DO INGLES 1";35
1297;"MORFOSSINTAXE DO INGLES 2";35
1298;"O ESPANHOL NOS MEIOS DE COMUNICACAO";35
1299;"PESQUISA EM TRADUÇÃO";35
1300;"PLANEJAMENTO E ORGANIZAÇÃO DE CONFERÊNCIAS INTERNACIONAIS";35
1301;"PORTUGUÊS PARA ESTRANGEIROS 1";35
1302;"PORTUGUÊS PARA ESTRANGEIROS 2";35
1303;"PORTUGUÊS PARA ESTRANGEIROS: COMUNICAÇÃO ORAL E ESCRITA 1";35
1304;"PORTUGUÊS PARA ESTRANGEIROS: COMUNICAÇÃO ORAL E ESCRITA 2";35
1305;"PORTUGUÊS PARA ESTRANGEIROS: LÍNGUA E CULTURA 1";35
1306;"PORTUGUÊS PARA ESTRANGEIROS: LÍNGUA E CULTURA 2";35
1307;"PRATICA DE TRADUCAO FRANCES/PORTUGUES : TEXTOS ECONOMICOS";35
1308;"PRATICA DE TRADUCAO FRANCES/PORTUGUES : TEXTOS GERAIS";35
1309;"PRATICA DE TRADUCAO FRANCES/PORTUGUES : TEXTOS LITERARIOS";35
1310;"PRATICA DE TRADUCAO FRANCES/PORTUGUES : TEXTOS TECNICOS E CIENTIFICOS";35
1311;"PRATICA DE TRADUCAO INGLES/PORTUGUES : TEXTOS ECONOMICOS";35
1312;"PRATICA DE TRADUCAO INGLES/PORTUGUES : TEXTOS JURIDICOS";35
1313;"PRATICA DE TRADUCAO INGLES/PORTUGUES : TEXTOS LITERARIOS";35
1314;"PRÁTICA DE TRADUÇÃO INGLES/PORTUGUES: TEXTOS GERAIS";35
1315;"PRÁTICA DE TRADUÇÃO INGLES/PORTUGUES: TEXTOS TÉCNICOS E CIENTÍFICOS";35
1316;"PRATICA DE TRADUCAO PORTUGUES/FRANCES | TEXTOS GERAIS";35
1317;"PRATICA DE TRADUCAO PORTUGUES/INGLES : TEXTOS ECONOMICOS";35
1318;"PRATICA DE TRADUCAO PORTUGUES/INGLES : TEXTOS GERAIS";35
1319;"PRATICA DE TRADUCAO PORTUGUES/INGLES : TEXTOS JURIDICOS";35
1320;"PRATICA DE TRADUCAO PORTUGUES/INGLES : TEXTOS LITERARIOS";35
1321;"PRATICA DE TRADUCAO PORTUGUES/INGLES : TEXTOS TECNICOS E CIENTIFICOS";35
1322;"PRATICA DE TRADUCAO PORTUGUES-FRANCES : TEXTOS ECONOMICOS";35
1323;"PRATICA DE TRADUCAO PORTUGUES-FRANCES : TEXTOS JURIDICOS";35
1324;"PRATICA DE TRADUCAO PORTUGUES-FRANCES : TEXTOS LITERARIOS";35
1325;"PRATICA DE TRADUCAO PORTUGUES-FRANCES : TEXTOS TECNICOS E CIENTIFICOS";35
1326;"PRATICA DO FRANCES ORAL E ESCRITO 1";35
1327;"PRÁTICA DO FRANCÊS ORAL E ESCRITO 2";35
1328;"PRÁTICA DO FRANCÊS ORAL E ESCRITO 3";35
1329;"PRATICA DO FRANCES ORAL E ESCRITO 4";35
1330;"PRATICA DO JAPONES ORAL E ESCRITO 1";35
1331;"PRATICA DO JAPONES ORAL E ESCRITO 2";35
1332;"PRATICA DO JAPONES ORAL E ESCRITO 3";35
1333;"PRATICA DO JAPONES ORAL E ESCRITO 4";35
1334;"PROJETO FINAL DO CURSO DE TRADUCAO";35
1335;"REVISÃO PARA TRADUÇÃO";35
1336;"SOCIEDADE JAPONESA CONTEMPORANEA";35
1337;"TEORIA DA TRADUCAO 1";35
1338;"TEORIA DA TRADUCAO 2";35
1339;"TEORIA E PRÁTICA DO ESPANHOL ORAL E ESCRITO 1";35
1340;"TEORIA E PRÁTICA DO ESPANHOL ORAL E ESCRITO 2";35
1341;"TEORIA E PRÁTICA DO ESPANHOL ORAL E ESCRITO 3";35
1342;"TEORIA E PRÁTICA DO ESPANHOL ORAL E ESCRITO 4";35
1343;"TRABALHO DE CONCLUSÃO DE CURSO";35
1344;"TRABALHO DE CONCLUSÃO DE CURSO";35
1345;"TRABALHO DE CONCLUSÃO DE CURSO - JAPONÊS";35
1346;"TRADUÇÃO DE TEXTOS ECONÔMICOS";35
1347;"TRADUÇÃO DE TEXTOS GERAIS 1";35
1348;"TRADUÇÃO DE TEXTOS GERAIS 2";35
1349;"TRADUÇÃO DE TEXTOS JURIDICOS";35
1350;"TRADUÇÃO DE TEXTOS LITERÁRIOS";35
1351;"TRADUÇÃO DE TEXTOS TÉCNICOS E CIENTÍFICOS";35
1352;"USOS ESPECIALIZADOS DO ESPANHOL";35
1353;"VERSÃO DE TEXTOS ECONÔMICOS";35
1354;"VERSÃO DE TEXTOS GERAIS";35
1355;"VERSÃO DE TEXTOS JURÍDICOS";35
1356;"VERSÃO DE TEXTOS LITERÁRIOS";35
1357;"VERSÃO DE TEXTOS TÉCNICOS E CIENTÍFICOS";35
1358;"ABORDAGENS,METODOS E TECNICAS DO ENSINO PORTUGUES COMO SEGUNDA LINGUA";36
1359;"BILINGUISMO E EDUCAÇÃO DE SURDO";36
1360;"ELABORAÇÃO DE TEXTO ACADÊMICO";36
1361;"ESTAGIO SUPERVISIONADO - BACHARELADO";36
1362;"ESTÁGIO SUPERVISIONADO 1 BILINGUE";36
1363;"ESTÁGIO SUPERVISIONADO 1 EM PORTUGUÊS DO BRASIL COMO SEGUNDA LÍNGUA";36
1364;"ESTÁGIO SUPERVISIONADO 2 EM PORTUGUÊS DO BRASIL COMO SEGUNDA LÍNGUA";36
1365;"ESTAGIO SUPERVISIONADO EM LINGUA PORTUGUESA-LITERATURA 1";36
1366;"ESTAGIO SUPERVISIONADO EM LINGUA PORTUGUESA-LITERATURA 2";36
1367;"ESTAGIO SUPERVISIONADO EM PORTUGUES 1";36
1368;"ESTAGIO SUPERVISIONADO EM PORTUGUES 2";36
1369;"ESTUDO DAS GRAMÁTICAS DO PORTUGUÊS CONTEMPORÂNEO";36
1370;"ESTUDOS DE TRADUÇÃO DA POESIA GREGA ANTIGA";36
1371;"ESTUDOS HELÊNICOS 1";36
1372;"EXPRESSÃO CORPORAL E LÍNGUA DE SINAIS";36
1373;"FILOLOGIA ROMANICA 1";36
1374;"FONETICA E FONOLOGIA";36
1375;"FONETICA E FONOLOGIA COMPORADAS DE LINGUAS MODERNAS";36
1376;"FONETICA E FONOLOGIA DA LINGUA PORTUGUESA";36
1377;"FONETICA E FONOLOGIA DO PORTUGUES";36
1378;"FONETICA E FONOLOGIA DO PORTUGUES SEGUNDA LINGUA";36
1379;"FUNDAMENTOS DE AQUISICAO DE PRIMEIRA E SEGUNDA LINGUA";36
1380;"GREGO 1";36
1381;"GREGO 2";36
